OTU_ID	Kingdom_RDP	Kingdom_BLAST	Kingdom_SINTAX	Kingdom_Consensus	Phylum_RDP	Phylum_BLAST	Phylum_SINTAX	Phylum_Consensus	Class_RDP	Class_BLAST	Class_SINTAX	Class_Consensus	Order_RDP	Order_BLAST	Order_SINTAX	Order_Consensus	Family_RDP	Family_BLAST	Family_SINTAX	Family_Consensus	Genus_RDP	Genus_BLAST	Genus_SINTAX	Genus_Consensus	Species_RDP	Species_BLAST	Species_SINTAX	Species_Consensus
OTU_2090	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1		Hypocreales_1	Hypocreales	Hypocreales_1		Hypocreales_fam_Incertae_sedis_1		Hypocreales_fam_Incertae_sedis_1		Emericellopsis_1		Emericellopsis_1				
OTU_2091	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Polyporales_1	Polyporales_1	Polyporales	Polyporales_1	Meruliaceae_1	Meruliaceae_1	Meruliaceae	Meruliaceae_1	Mycoacia_1		Mycoacia	Mycoacia_1	Mycoacia fuscoatra 			Mycoacia fuscoatra 
OTU_2092	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1		Glomeromycetes_1		Glomeromycetes_1		Glomerales_1		Glomerales_1		Glomeraceae_1		Glomeraceae_1								
OTU_2093	Fungi_1		Fungi	Fungi	Basidiomycota_1		Basidiomycota	Basidiomycota																				
OTU_2094	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1	Ascomycota	Ascomycota_1																				
OTU_2095	Fungi_1		Fungi	Fungi			Ascomycota	Ascomycota																				
OTU_2096	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Chaetothyriales_1	Chaetothyriales_1	Chaetothyriales	Chaetothyriales_1												
OTU_2097	Fungi_1		Fungi	Fungi	Glomeromycota_1		Glomeromycota	Glomeromycota	Glomeromycetes_1		Glomeromycetes	Glomeromycetes_1	Glomerales_1		Glomerales	Glomerales_1			Claroideoglomeraceae	Claroideoglomeraceae								
OTU_2098	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Capnodiales_1	Capnodiales_1	Capnodiales	Capnodiales_1	Cladosporiaceae_1	Cladosporiaceae_1	Cladosporiaceae	Cladosporiaceae_1	Rachicladosporium_1	Rachicladosporium_1	Rachicladosporium	Rachicladosporium_1				
OTU_2099	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Paraglomeromycetes_1	Paraglomeromycetes_1	Paraglomeromycetes	Paraglomeromycetes_1	Paraglomerales_1	Paraglomerales_1	Paraglomerales	Paraglomerales_1	Paraglomeraceae_1		Paraglomeraceae	Paraglomeraceae	Paraglomus_1		Paraglomus	Paraglomus	Paraglomus laccatum 			Paraglomus laccatum 
OTU_2100	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Orbiliomycetes_1	Orbiliomycetes_1	Orbiliomycetes	Orbiliomycetes_1	Orbiliales_1	Orbiliales_1		Orbiliales_1	Orbiliaceae_1	Orbiliaceae_1		Orbiliaceae_1								
OTU_2101	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales	Sporidiobolales_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae	Sporidiobolaceae_1	Rhodosporidiobolus_1	Rhodosporidiobolus_1	Rhodosporidiobolus	Rhodosporidiobolus_1	Rhodosporidiobolus colostri 			Rhodosporidiobolus colostri 
OTU_2102	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Eurotiales_1	Eurotiales_1	Eurotiales	Eurotiales_1	Aspergillaceae_1	Aspergillaceae_1	Aspergillaceae	Aspergillaceae_1	Penicillium_1	Penicillium_1	Penicillium	Penicillium_1	Penicillium penicillioides 			Penicillium penicillioides 
OTU_2103	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Geastrales_1	Geastrales_1	Geastrales	Geastrales_1	Geastraceae_1	Geastraceae_1	Geastraceae	Geastraceae_1	Geastrum_1	Geastrum_1	Geastrum	Geastrum_1	Geastrum saccatum 			Geastrum saccatum 
OTU_2104	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales	Helotiales_1	Helotiales_fam_incertae_sedis_1	Helotiaceae_1			Malotium_1			Malotium_1	Malotium paludosum 			Malotium paludosum 
OTU_2105	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Stachybotryaceae_1	Stachybotryaceae_1	Stachybotryaceae	Stachybotryaceae_1	Myrothecium_1		Myrothecium	Myrothecium_1	Myrothecium inundatum 			Myrothecium inundatum 
OTU_2106	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Magnaporthales_1	Magnaporthales_1	Magnaporthales	Magnaporthales_1	Magnaporthaceae_1	Magnaporthaceae_1	Magnaporthaceae	Magnaporthaceae_1	Gaeumannomyces_1	Gaeumannomyces_1	Gaeumannomyces	Gaeumannomyces_1	Gaeumannomyces radicicola 			Gaeumannomyces radicicola 
OTU_2107	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1												
OTU_2108	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1	Didymosphaeriaceae_1	Didymosphaeriaceae_1		Didymosphaeriaceae_1	Paraconiothyrium_1			Paraconiothyrium_1	Paraconiothyrium brasiliense 			Paraconiothyrium brasiliense 
OTU_2109	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae	Phaeosphaeriaceae_1								
OTU_2110	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1								
OTU_2111	Fungi_1	Fungi_1	Fungi	Fungi_1	Mucoromycota_1	Mucoromycota_1	Mucoromycota	Mucoromycota_1	Mucoromycotina_cls_incertae_sedis_1			Mucoromycotina_cls_incertae_sedis_1	Mucoromycotina_ord_incertae_sedis_1			Mucoromycotina_ord_incertae_sedis_1	Mucoromycotina_fam_incertae_sedis_1			Mucoromycotina_fam_incertae_sedis_1	Bifiguratus_1			Bifiguratus_1	Bifiguratus adelaidae 			Bifiguratus adelaidae 
OTU_2112	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1		Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1		Sordariomycetes_1	Hypocreales_1	Hypocreales_1		Hypocreales_1	Nectriaceae_1	Nectriaceae_1		Nectriaceae_1	Fusarium_1	Fusarium_1		Fusarium_1	Fusarium acutatum 			Fusarium acutatum 
OTU_2113	Fungi_1	Fungi_1	Fungi	Fungi_1																								
OTU_2114	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Sebacinales_1	Sebacinales_1	Sebacinales	Sebacinales_1	Serendipitaceae_1	Serendipitaceae_1	Serendipitaceae	Serendipitaceae_1								
OTU_2115	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Taphrinomycetes_1	Taphrinomycetes_1		Taphrinomycetes_1	Taphrinales_1	Taphrinales_1		Taphrinales_1	Taphrinaceae_1	Taphrinaceae_1		Taphrinaceae_1	Taphrina_1	Taphrina_1		Taphrina_1				
OTU_2116	Fungi_1		Fungi	Fungi			Ascomycota	Ascomycota																				
OTU_2117	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Diversisporales_1	Diversisporales_1	Diversisporales	Diversisporales_1	Diversisporaceae_1	Diversisporaceae_1	Diversisporaceae	Diversisporaceae_1		Diversispora_1		Diversispora_1				
OTU_2118	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1		Dothideomycetes_1	Capnodiales_1	Capnodiales_1		Capnodiales_1		Teratosphaeriaceae_1		Teratosphaeriaceae_1								
OTU_2119	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales	Helotiales_1	Tricladiaceae_1	Tricladiaceae_1		Tricladiaceae_1	Tricladium_1	Tricladium_1		Tricladium_1	Tricladium angustum 	Tricladium angustum 		Tricladium angustum 
OTU_2120	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Hypocreaceae_1	Hypocreaceae_1	Hypocreaceae	Hypocreaceae_1	Trichoderma_1	Trichoderma_1	Trichoderma	Trichoderma_1				
OTU_2121	Ichthyosporia_1	Ichthyosporia_1	Ichthyosporia	Ichthyosporia_1	Ichthyosporia_phy_incertae_sedis_1	Ichthyosporia_phy_Incertae_sedis_1			Ichthyosporea_1	Ichthyosporea_1		Ichthyosporea_1																
OTU_2122	Metazoa_1	Metazoa_1	Metazoa	Metazoa_1	Arthropoda_1	Arthropoda_1		Arthropoda_1																				
OTU_2123		Fungi_1	Fungi	Fungi_1		Rozellomycota_1	Rozellomycota	Rozellomycota																				
OTU_2124																												
OTU_2125	Fungi_1	Fungi_1	Fungi	Fungi_1			Ascomycota	Ascomycota																				
OTU_2126	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1																				
OTU_2127	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Sebacinales_1	Sebacinales_1	Sebacinales	Sebacinales_1	Serendipitaceae_1	Serendipitaceae_1	Serendipitaceae	Serendipitaceae_1								
OTU_2128	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Agaricales_1	Agaricales_1	Agaricales	Agaricales_1	Pterulaceae_1	Pterulaceae_1	Pterulaceae	Pterulaceae_1	Pterula_1	Pterula_1	Pterula	Pterula_1	Pterula sp  			Pterula sp  
OTU_2129	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1								
OTU_2130	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1												
OTU_2131	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1			Dominikia	Dominikia				
OTU_2132	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes	Microbotryomycetes_1		Leucosporidiales_1		Leucosporidiales_1												
OTU_2133	Fungi_1		Fungi	Fungi			Glomeromycota	Glomeromycota			Glomeromycetes	Glomeromycetes																
OTU_2134	Fungi_1	Fungi_1	Fungi	Fungi_1	Chytridiomycota_1	Chytridiomycota_1	Chytridiomycota	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiomycetes_1	Rhizophydiomycetes	Rhizophydiomycetes_1	Rhizophydiales_1	Rhizophydiales_1	Rhizophydiales	Rhizophydiales_1												
OTU_2135	Fungi_1		Fungi	Fungi																								
OTU_2136	Fungi_1	Fungi_1	Fungi	Fungi_1																								
OTU_2137	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1												
OTU_2138	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1	Pleosporaceae_1	Pleosporaceae_1	Pleosporaceae	Pleosporaceae_1	Stemphylium_1	Stemphylium_1	Stemphylium	Stemphylium_1				
OTU_2139	Fungi_1	Fungi_1	Fungi	Fungi_1	Mucoromycota_1	Mucoromycota_1	Mucoromycota	Mucoromycota_1	Mucoromycetes_1	Mucoromycetes_1	Mucoromycetes	Mucoromycetes_1	Mucorales_1	Mucorales_1	Mucorales	Mucorales_1	Mucoraceae_1	Mucoraceae_1	Mucoraceae	Mucoraceae_1	Mucor_1	Mucor_1	Mucor	Mucor_1	Mucor irregularis 			Mucor irregularis 
OTU_2140	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Agaricales_1	Agaricales_1	Agaricales	Agaricales_1	Agaricaceae_1	Psathyrellaceae_1	Agaricaceae		Coprinus_1		Coprinus	Coprinus_1	Coprinus cordisporus 			Coprinus cordisporus 
OTU_2141	Fungi_1	Fungi_1	Fungi	Fungi_1	Mortierellomycota_1	Mortierellomycota_1	Mortierellomycota	Mortierellomycota_1	Mortierellomycetes_1	Mortierellomycetes_1	Mortierellomycetes	Mortierellomycetes_1	Mortierellales_1	Mortierellales_1	Mortierellales	Mortierellales_1	Mortierellaceae_1	Mortierellaceae_1	Mortierellaceae	Mortierellaceae_1	Mortierella_1	Mortierella_1	Mortierella	Mortierella_1				
OTU_2142	Fungi_1		Fungi	Fungi																								
OTU_2143	Fungi_1	Fungi_1	Fungi	Fungi_1																								
OTU_2144	Fungi_1		Fungi	Fungi	Glomeromycota_1		Glomeromycota	Glomeromycota	Glomeromycetes_1		Glomeromycetes	Glomeromycetes_1	Glomerales_1		Glomerales	Glomerales_1	Claroideoglomeraceae_1		Claroideoglomeraceae	Claroideoglomeraceae_1								
OTU_2145	Fungi_1		Fungi	Fungi_1																								
OTU_2146	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1								
OTU_2147	Fungi_1		Fungi	Fungi	Basidiomycota_1		Basidiomycota	Basidiomycota	Agaricomycetes_1		Agaricomycetes	Agaricomycetes_1	Trechisporales_1		Trechisporales	Trechisporales_1	Hydnodontaceae_1		Hydnodontaceae	Hydnodontaceae_1	Trechispora_1		Trechispora	Trechispora_1	Trechispora sp  			Trechispora sp  
OTU_2148																												
OTU_2149	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Diversisporales_1	Diversisporales_1	Diversisporales	Diversisporales_1	Diversisporaceae_1	Diversisporaceae_1	Diversisporaceae	Diversisporaceae_1	Diversispora_1	Diversispora_1	Diversispora	Diversispora_1	Diversispora celata 			Diversispora celata 
OTU_2150	Fungi_1	Fungi_1	Fungi	Fungi_1																								
OTU_2151	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Xylariales_1	Xylariales_1	Xylariales	Xylariales_1	Xylariaceae_1		Xylariaceae	Xylariaceae_1	Lopadostoma_1		Lopadostoma	Lopadostoma_1				
OTU_2152	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1								
OTU_2153	Fungi_1		Fungi	Fungi			Ascomycota	Ascomycota																				
OTU_2154	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Saccharomycetes_1	Saccharomycetes_1	Saccharomycetes	Saccharomycetes_1	Saccharomycetales_1	Saccharomycetales_1	Saccharomycetales	Saccharomycetales_1	Debaryomycetaceae_1		Debaryomycetaceae	Debaryomycetaceae_1	Yamadazyma_1		Yamadazyma	Yamadazyma_1	Yamadazyma mexicana 			Yamadazyma mexicana 
OTU_2155	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1																				
OTU_2156	Fungi_1		Fungi	Fungi																								
OTU_2157	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1	Ascomycota	Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1		Myrmecridiales_1		Myrmecridiales_1		Myrmecridiaceae_1		Myrmecridiaceae_1		Myrmecridium_1		Myrmecridium_1				
OTU_2158	Fungi_1		Fungi	Fungi																								
OTU_2159	Fungi_1		Fungi	Fungi	Glomeromycota_1		Glomeromycota	Glomeromycota_1																				
OTU_2160	Fungi_1		Fungi	Fungi_1	Ascomycota_1		Ascomycota	Ascomycota_1																				
OTU_2161	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1								
OTU_2162	Metazoa_1	Metazoa_1	Metazoa	Metazoa_1	Arthropoda_1	Arthropoda_1		Arthropoda_1																				
OTU_2163	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1		Neosetophoma_1		Neosetophoma_1				
OTU_2164	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1																
OTU_2165	Fungi_1	Fungi_1	Fungi	Fungi_1	Rozellomycota_1	Rozellomycota_1	Rozellomycota	Rozellomycota_1																				
OTU_2166	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1																
OTU_2167	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1	Rhizophagus_1		Rhizophagus	Rhizophagus_1	Rhizophagus clarus 			Rhizophagus clarus 
OTU_2168			Fungi	Fungi																								
OTU_2169	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1								
OTU_2170			Fungi	Fungi																								
OTU_2171		Fungi_1	Fungi	Fungi_1		Glomeromycota_1	Glomeromycota	Glomeromycota_1																				
OTU_2172			Fungi	Fungi																								
OTU_2173	Fungi_1	Fungi_1	Fungi	Fungi_1	Chytridiomycota_1	Chytridiomycota_1	Chytridiomycota	Chytridiomycota_1																				
OTU_2174	Fungi_1	Fungi_1	Fungi	Fungi_1	Mortierellomycota_1	Mortierellomycota_1	Mortierellomycota	Mortierellomycota_1	Mortierellomycetes_1	Mortierellomycetes_1		Mortierellomycetes_1	Mortierellales_1	Mortierellales_1		Mortierellales_1		Mortierellaceae_1		Mortierellaceae_1		Mortierella_1		Mortierella_1				
OTU_2175	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Paraglomeromycetes_1	Paraglomeromycetes_1	Paraglomeromycetes	Paraglomeromycetes_1	Paraglomerales_1	Paraglomerales_1	Paraglomerales	Paraglomerales_1	Paraglomeraceae_1	Paraglomeraceae_1		Paraglomeraceae_1	Paraglomus_1	Paraglomus_1		Paraglomus_1		Paraglomus laccatum 		Paraglomus laccatum 
OTU_2176	Fungi_1		Fungi	Fungi																								
OTU_2177	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Diversisporales_1	Diversisporales_1	Diversisporales	Diversisporales_1	Diversisporaceae_1	Diversisporaceae_1	Diversisporaceae	Diversisporaceae_1	Diversispora_1	Diversispora_1	Diversispora	Diversispora_1				
OTU_2178	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae	Phaeosphaeriaceae_1	Paraphoma_1	Paraphoma_1	Paraphoma	Paraphoma_1	Paraphoma rhaphiolepidis 	Paraphoma pye 		
OTU_2179		Rhizaria_1	Fungi	Rhizaria_1		Cercozoa_1		Cercozoa_1																				
OTU_2180		Fungi_1	Fungi	Fungi_1																								
OTU_2181	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Xylariales_1	Xylariales_1	Xylariales	Xylariales_1	Diatrypaceae_1	Diatrypaceae_1	Diatrypaceae	Diatrypaceae_1	Peroneutypa_1		Peroneutypa	Peroneutypa_1	Peroneutypa scoparia 			Peroneutypa scoparia 
OTU_2182	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Coniochaetales_1	Coniochaetales_1	Coniochaetales	Coniochaetales_1	Coniochaetaceae_1	Coniochaetaceae_1	Coniochaetaceae	Coniochaetaceae_1	Coniochaeta_1	Coniochaeta_1	Coniochaeta	Coniochaeta_1				
OTU_2183			Fungi	Fungi																								
OTU_2184	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1	Ascomycota	Ascomycota_1		Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1		Pleosporales_1	Pleosporales	Pleosporales_1		Pleosporaceae_1		Pleosporaceae_1								
OTU_2185	Viridiplantae_1	Viridiplantae_1	Viridiplantae	Viridiplantae_1	Anthophyta_1	Anthophyta_1	Anthophyta	Anthophyta_1	Monocotyledonae_1	Monocotyledonae_1	Monocotyledonae	Monocotyledonae_1	Poales_1	Poales_1	Poales	Poales_1	Poaceae_1	Poaceae_1	Poaceae	Poaceae_1								
OTU_2186	Fungi_1			Fungi_1																								
OTU_2187	Rhizaria_1	Rhizaria_1	Rhizaria	Rhizaria_1	Cercozoa_1	Cercozoa_1	Cercozoa	Cercozoa_1																				
OTU_2188	Fungi_1	Fungi_1	Fungi	Fungi_1	Chytridiomycota_1	Chytridiomycota_1	Chytridiomycota	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetes_1	Spizellomycetes	Spizellomycetes_1	Spizellomycetales_1	Spizellomycetales_1	Spizellomycetales	Spizellomycetales_1												
